Rating,Review,source,racism,bullying,sexual,predicted,predicted_proba
1,"This app is THE worst!!! I met a few cool people but for the most part the men were perverts! Nobody reads your info: I SPECIFICALLY stated that I was using the app to network and met new FRIENDS and to promote my husband's barbershop and I STILL got hit on. Men in my inbox asking for nude photos and then my account gets ""permanently"" deactivated because I curse them out. Men and when complaining about each other ain't nothing but hoes and tricks. This app really isn't worth the trouble. Download at your own risk.",skout,,,,1.0,0.27011542946172895
1,On this app people are only looking for nudes.,chat-for-strangers,,,,1.0,0.27005305287909476
3,i got this app to find some hotties to snap. lol. but they only thing i can get is black girls (that aren’t hot) please add black person filter feature on app thanks.,holla,,,,1.0,0.26886613660469094
1,Skout assisted me to get my app fixed I’m very happy about that! Don’t waste money on premium just a scam all you get is no ads they harrass women to no end for every photo which are not nudes or even close! Guys send nude pics without asking no shirts but women are censored heavily! They want everyone to live stream which are mostly fakes and hookers who actual  post PTP play to play as their message lol so disgusting but since they get money this way it’s allowed. They don’t respect your choices in whom you want to date and there are very very few real guys to date either hook ups or fakes stay away and this site shouldn’t be offered As an app to pay for its worthless,skout,,,,1.0,0.26526682523923517
1,"I kept getting threatened to be kicked off the app due to me cussing at some racist kids that were calling me insults because anyone can report you that's ridiculous I was reported for being hispanic and another time for defending myself from racist kids. It's stupid TBH. Everyone you can chat to for free are mostly guys, to talk to girls you have to pay, and there's no way to get your money back once you buy something so if someone decides to report you then they ban your account and you can say bye bye to you currency. This app should be banned, there's 10-16 year olds in here while there's pedophiles and guys showing their ..... in the camera. If you're a parent I urge you to delete this app and to help spread awareness that this app is horrible and should be banned due to the nudity and profanity and racism. This app is disgusting",holla,,,,1.0,0.26288784685377853
1,"If you're a woman looking to date and or relationship, AVOID this DATING APP at all costs! It's nothing but men looking to hook up, want fwbs and sex (as well as free escorts aka tour guides/girls to show them around because they are new to the area, just friends and workout buddies). None of them want to date or want relationships. They DON'T read profiles, don't read pics if you put it there and assume you're there for sex just like they are. It's also filled with poly and open couples looking for girls. There is no way to filter out these poly couples/guys, guys looking for sex, just friends and so on. When you match, they automatically send you sexually inappropriate messages. When you reject them, they insult you, harass you and then report you just to have your profile taken down. Customer service is horrible, will send generated replies and will do nothing about your account once it's flagged for review. If you're a woman and are serious, I'd suggest Match. The guys only want sex. -IG momoissokool",skout,,,,1.0,0.2625482110729933
1,A lot of the people on here are perverts so far I've only met one person that wasn't disgusting! I'm only 13 and a 26 year old dude asked me to send pics! Please have a way to report a convo if the other party hangs up before you do. Because I just want to talk to people.,chat-for-strangers,,,,1.0,0.26142430853432375
2,Please put the send picture thing back on! That was the only thing I did on omegle!,chat-for-strangers,,,,1.0,0.2602862081570698
1,"I would give 0 stars if possible. After 10 mins of downloading I already had guys asking to send me nudes or for nudes. Really should fix it where u can’t talk about such inappropriate stuff also most of the guys I saw were fake, pervs, or just not my type so I uninstalled.",skout,,,,1.0,0.25673548475602614
1,everyone just wants to see nudes :|,chat-for-strangers,,,,1.0,0.24784482538051367
1,Mainly old men posing to be 12 and showing kids their privates,chat-for-strangers,,,,1.0,0.24729237947776705
2,"Half of these people are child malesters. You should be able to pick if you want to look for a girl or a guy, this way it's honest and you can get results. And not some 33 year old guy wanting to have sex with you",chat-for-strangers,,,,1.0,0.24710238331246948
2,I can’t figure out how to turn off the auto payment. I don’t know if I’m being blind as a bat and can’t find it but I cannot find it anywhere. I went into the account settings like it tells you to but I still can’t find it. You can’t stop your subscription without turning off auto payment or during a payment period even though it says you can cancel any time when you’re looking at it on the actual app,holla,,,,1.0,0.24610018661094113
3,If your a girl there's a lot of men asking to see your breasts,holla,,,,1.0,0.24540603838335784
1,"look if u want to talk to creepy, horny, pre-pubescent or middle aged men then this is the app for you!! if not, I suggest you don't download it. and if ur a girl trying to meet someone decent on this app good luck because it's not happening",chat-for-strangers,,,,1.0,0.2451907884862441
5,hey guys so this app kinda prob seems cheesy but i think i found my soul mate... like ik ik it’s like a dumb app desperate people use to get nudes but you kind find true love on this app and i found mine so get it now before you miss out!,holla,,,,1.0,0.24327911899025567
3,"Okai, first off: There are way too many perverts on this thing. I'm 13...and this one guy was 19 and he asked me if I was horny! SERIOUSLY!?!? Then the minute I tell someone I'm 13 they disconnect. And when I finally meet someone cool, it disconnects me and says ""Oops, there was a server issue."" 
It's great, minus the random disconnecting and pervs. 
Sometimes it's super slow and freezes up. But yeah. 
One thing I'd really like is if this had the interest thingy so that we could talk to ppl with the same interest. 
So yeah. *brofist*",chat-for-strangers,,,,1.0,0.2408873289991651
4,Is a little fun tho but it gets boring after a little while cuz there is always guys little to no girls most of them r fakers but fun it gets to say stuff u can say all loud to other ppl like little mind perverts  out there get a life,chat-for-strangers,,,,1.0,0.2408868292076931
3,My opinion you just have to be really careful on this site because there’s a lot of scams. ....  so what do you guys a very nasty on here.,skout,,,,1.0,0.2404786744876637
1,"That’s the only thing, I can find here is scammer same with either app call meet me, and be careful you probably get someone to send you threats and ask you for ransom be careful with this apps",skout,,,,1.0,0.2391127661874124
3,"please add a sexuality preference to go with the gender+age tab 

(like ask people their sexuality when they create their account and then make a preference so people can choose who they want to show up in their feed)

it would make the app so much better for so many people

too many straight men asking for nudes🙄",holla,,,,1.0,0.23890375624289995
3,This app is ok it goes like this u start talking and someone says asl or m and if u r a guy u can't even talk because as Soon as u say u r a guy they end the chat I played with this for 2 hours and all it was m asl age over and over so yea -_-,chat-for-strangers,,,,1.0,0.23751497354959317
1,"Half of the ""women "" here are guys in Africa. Ghana And Nigeria. They pretend to be women. They all  want you to wire them money. They are all liars. The GPS  us real bad. If the GPS says Emporia. It really means Ghana. If the GPS says Alum Rock. It really means Nigeria.
Ive been ripped off badly. Don't believe a word anyone says on here. This site is for liars and scammers. If you want to be ripped off by some thrift in Africa, then go ahead. You were warned.",skout,,,,1.0,0.23721662211102856
